3015,Isle of Wight UK,1
3016,Somewhere cute,1
3017,"Valrico, FL",1
3018,"South, Seoul Korea",1
3019,karela,1
3020,South-west Australia Hotspot,1
3021,getxo-bizkaia,1
3022,who knows?,1
3023,Cockle Shell Bay,1
3024,"Santiago de Cali, Colombia",1
3025,"Meadowlands, South Africa",1
3026,she/her | ph | Sag,1
3027,Oakland,1
3028,"Oceania, 1984",1
3029,Toronto ,1
3030,Mickey Degods HQ,1
3031,Bangtan World ,1
3032,"Parsippany, New Jersey",1
3033,i am an imaginary living body,1
3034,Munchen,1
3035,"Cabagan, Isabela",1
3036,Armenhausen am Kontoleer,1
3037,namjoon tiddies,1
3038,Imagination,1
3039,In ya search bar ,1
3040, Stand Up!~,1
3041,South Manchester,1
3042,"Dawlish, England",1
3043,"North Attleboro, MA",1
3044,#AmHopewell #AmTawanda ,1
3045,her,1
3046,LondonEngland OwnerofCafeHelen,1
3047,Hoogvliet,1
3048,"Leicester, United Kingdom ",1
3049,sucker for NCT ships,1
3050,Citizen of the World,1
3051," , ' . ",1
3052,Austin,1
3053,In a world of my own.,1
3054,Vancouver ,1
3055,'06 - she/her | CHA ,1
3056,"Newcastle, UK",1
3057,"Amazing person, gifted teacher",1
3058,"Rural Ontario, Canada, Earth",1
3059,innerspace,1
3060,connected to 7G ,1
3061,"Shrewsbury, UK",1
3062,"Bognor Regis, England",1
3063,Catalunya ,1
3064,Hai i'm Malaysian,1
3065,"Valencia, Venezuela",1
3066,BNBChain Ethereum TronNetwork,1
3067,doing it with your wife,1
3068,belfast.,1
3069,True North Strong & Free,1
3070,"Austin, Texas",1
3071,", , ",1
3072,1995 kth,1
3073,New Songhees (Esquimalt) BC,1
3074,mainly nijitwt | 14 ,1
3075,Jane Austen & Shakespeare land,1
3076,"Suva, FIJI",1
3077,"Northern California, USA",1
3078,West Coast Soon,1
3079,Baku / Glasgow / London,1
3080,Turn notis on,1
3081,Deep in the Jersey Pines,1
3082,alterfreaks,1
3083,Literature,1
3084,in this bitch,1
3085,Brooklyn NY,1
3086,Seattle/London,1
3087,Nebraska and Northern Kansas,1
3088," ( `)  ""the result of hard work will always come through."" 19",1
3089,Manhattan,1
3090,ma city,1
3091,LEEDS | West Yorkshire he/they,1
3092,"Music, Videos, Podcast,Books",1
3093,South Cotabato Philippines,1
3094,Jungwoo,1
3095,gone on a purple cloud,1
3096,Deep Desert Off Grid,1
3097,FANGIRLACCONLY,1
3098,Los Angeles + Salt Lake City,1
3099,London / New York / Hong Kong,1
3100,Dallas - Fort Worth,1
3101,"Beaumont, TX",1
3102,SE Asia,1
3103,"New Braunfels, TX",1
3104,McDonalds,1
3105,"Worcestershire, England",1
3106,Planet Earth  ,1
3107,Kanade's,1
3108,"Holmen, WI",1
3109,MIKROKOSMO ,1
3110,"Earth, Sol System",1
3111,she/her   21  multi  ,1
3112,"New Forest, UK ",1
3113,im watching you,1
3114,"Butuan City, Caraga",1
3115,Good Old Blighty,1
3116,DM for tips / signal,1
3117,"Butler, PA",1
3118,"Florida,Caribbean, & Beyond",1
3119,magic shop : carrd byf:),1
3120,Estonia & Finland ,1
3121,BIG Jersey,1
3122,The sticks,1
3123,\_()_/,1
3124,"Murphy, TX",1
3125,Portland,1
3126,She/her-19,1
3127,United Federation of Planets,1
3128,if I copy and paste in here can I put whatever I want? FUrryland,1
3129,hiding in plain view,1
3130,"USS Missouri, Tokyo Bay, Japan",1
3131,The Metaverse,1
3132,Sonoran Desert,1
3133,"manila, Philippines",1
3134,"White House, TN",1
3135,Manila,1
3136,: ,1
3137,"Wa, Ghana",1
3138,9,1
3139,"Potsdam, New York ",1
3140,#DesignedDNA,1
3141,"iPhone: 43.658863,-79.447159",1
3142,here and now,1
3143,"Nr Dumfries, Scotland",1
3144,"she/her, / bi",1
3145,The Americas,1
3146,"Dayton, TX",1
3147,"Florianpolis, Brasil",1
3148,"dikamar, drakoran, ngefangirl",1
3149,backup: yoongibudols_,1
3150,Utica  DC,1
3151,23 | UK | HE/HIM,1
3152,"Scotland, Ireland, the World",1
3153,Glorious realm of Ohio,1
3154,InsideBangtan'sheart,1
3155,Davao City,1
3156,ROOM 237,1
3157,meow,1
3158,zackhearts | piss cult,1
3159,Munsee Lenape Land,1
3160,Puerto Rico ,1
3161,land of wetwet (CHI),1
3162,languishing~,1
3163,|| 17 || she/her,1
3164,London ON,1
3165,"Long Island, NY",1
3166,BTS PROOF OUT NOW,1
3167,"bristol, england",1
3168,"Tauranga, New Zealand",1
3169,Durham,1
3170,JAPAN,1
3171,ig: wtf.andraaa,1
3172,"Bellflower, CA",1
3173,stan acc / partly bns acc,1
3174,Tamworth,1
3175,brum,1
3176,+234 to cloud 9,1
3177,Nonhyeondong 3rd floor,1
3178,"Scranton, PA",1
3179,Proof of Stake  ,1
3180,Lazytown,1
3181,Walla Walla,1
3182,Vietnamese,1
3183,"NYC, east of Madison Ave",1
3184,Souk Ahras ,1
3185, --  --  --  --,1
3186,#D(M)V ,1
3187,Edm*nton/St.Maarten,1
3188, ...,1
3189,Warwickshire,1
3190,Right behind you,1
3191,"Wyoming, OH",1
3192,Durban ,1
3193,tam. she/her,1
3194,vancouver  she/her  15 ,1
3195,wherever the birds are,1
3196,NYNY,1
3197,"Lovetown,USA",1
3198,High Peak,1
3199,seattle ,1
3200,Reality,1
3201,"London, Edinburgh, sland ",1
3202,Philippines (Metro Manila),1
3203,"Midland, MI",1
3204,Glasgow ,1
3205,Suburb of Chicago,1
3206,"South Africa, Pretoria ",1
3207,Harare,1
3208,BTS dorm at South Korea,1
3209,"Londongrad, Little Inglerlund",1
3210,somewhere over the rainbow ,1
3211,"Vallejo, CA",1
3212,"The Carolinas, boffum",1
3213,sidney,1
3214,she/her  20+  ,1
3215,"Detroit, Michigan ",1
3216,Work ,1
3217,"Ellwood City, PA ",1
3218,OK,1
3219,"Leo, IN / Mount Pleasant, MI",1
3220,Glendale AZ(Messanic PASTOR),1
3221,"Belfast, County Antrim.",1
3222,USA  she/her  OT7,1
3223,"Statesville, NC",1
3224,West LDN,1
3225,"Norwalk, CA",1
3226,Miami | ,1
3227,The DM(V) ,1
3228,"Chicago, USA. she/her. 27 y/o",1
3229,23 | she/her | Tiny Desk ARMY,1
3230,MAGIC SHOP ,1
3231,South Carolina,1
3232,Parts Unknown,1
3233," California, Italy, Colombia",1
3234,instagram.com/mosaabelshamy,1
3235,Bundjalung Land,1
3236,Brandeis University,1
3237,Gormenghast.,1
3238,Medelln Colombia,1
3239,Rbykorset,1
3240,"Calgary,Alberta (but wanders)",1
3241,"Cedar Rapids, IA",1
3242,Noord,1
3243,"South Haven, MI",1
3244,mnl,1
3245,"Central Coast CA, USA",1
3246,omelas,1
3247,Pilipinas / Inglatera,1
3248, SHE / THEY,1
3249,"Worthing, West Sussex, England",1
3250,At the Copa {Copacobana},1
3251,East sussex,1
3252,"Gloucester, UK",1
3253,shehim | 17 & ,1
3254,"everything, everywhere",1
3255,NYC ,1
3256,house of balloons,1
3257,Cashmere,1
3258,Hell on Earth,1
3259,Black | Minor,1
3260,"she/they, multifandom, asian",1
3261,In the Lab,1
3262,"Galera, Espaa",1
3263,ae girls!,1
3264,"CA, CO, TX",1
3265,Seated with Jesus Christ .,1
3266,UK | 20 she/her,1
3267,Gadigal land (Sydney),1
3268,Prolly In Yo City,1
3269,On Stolen Land,1
3270,PH ;ARMY since 2016 MINOR ,1
3271,lahore ,1
3272,notifs muted,1
3273,she/her. Desi 18!,1
3274,The Planet Earth is My Home,1
3275,"Mayfield Heights, OH",1
3276,Living on Woiworung Land. ,1
3277,"Algonquin Territory, Ottawa ON",1
3278,Earth ,1
3279,Suffragette City,1
3280,Dreamville,1
3281,Terra Incognita,1
3282,"Pioneer, CA",1
3283,SE London,1
3284,she/her 1* ,1
3285,"London, Ontario, Canada",1
3286,she/they !! southeast asian,1
3287,Trinidad,1
3288,"King County, WA",1
3289,"Next t Fire Station,Lee Green",1
3290," S Dixie Hwy Miami, FL 33133",1
3291,"Fresno, Ca",1
3292,Alpharetta,1
3293,"Somerville, MA/SJ, Puerto Rico",1
3294,"Ibadan, Oyo state, Nigeria",1
3295,"she/her , minor",1
3296,16 she/her ,1
3297,"Boralus, Tiragarde Sound.",1
3298,Judah Land,1
3299,iran/london,1
3300,Neutral Zone,1
3301,"deep, deep beneath the surface",1
3302,"Mariposa, California",1
3303,BTS' Universe,1
3304,BTS World and Galaxy,1
3305,she/her | btspop,1
3306,"Mojosongo, Indonesia",1
3307,Great Plains,1
3308,Caloocan City,1
3309,"Spartanburg, SC",1
3310,Somewhere near you. Yes!,1
3311,"Lima, Per",1
3312,      ,1
3313,"Australia, Wurundjeri Land",1
3314,WHERE DA BEARDS AT,1
3315,Paradise,1
3316,Central Scotland. UK ,1
3317,"The Planet Earth, Milky Way ",1
3318,Trashachusetts,1
3319,LDN  UK,1
3320,"Milwaukee, Wisconsin, USA",1
3321,"Kota Palu, Sulawesi Tengah",1
3322,"Earth (Ohio, USA)",1
3323,The European Union,1
3324,Fort Lauderdale,1
3325,"Lee's Summit, MO",1
3326,Jakarta,1
3327,asha  black  she/her  24,1
3328,Illinois USA,1
3329,Inna Me Yard,1
3330,"Bhubaneshwar, India",1
3331,"Brewster, NY",1
3332,naenahoro@gmail.com,1
3333,"A dusty, windy land",1
3334,she/xem -schizotypal+tourettes,1
3335,"Burleson, TX",1
3336,"Destin, FL",1
3337,THE ISLANDS,1
3338,"Los Angeles, California, USA",1
3339,. . . xy they them (+63) minor apo bangpo,1
3340,The Midwest!,1
3341,"Whitley Bay, England",1
3342,"Central Coast, New South Wales",1
3343,"Bathurst, New South Wales",1
3344,21 | she/her,1
3345,"any pronouns , 8TEEN",1
3346,bangtan galaxy ,1
3347,Cuba Guardalavaca  ,1
3348,she/her 21 ,1
3349,"Studio City, CA",1
3350,"Setauket, NY",1
3351,"Nashville, Tennessee",1
3352,Perth WESTERN AUSTRALIA ,1
3353,"San Antonio, Tx",1
3354,Solivagant ,1
3355,Queens :),1
3356,"Carrboro, NC",1
3357,"Arkansas, USA",1
3358,"NorthYorkshire, UK",1
3359,saor alba ,1
3360,"Mumbra, Navi Mumbai",1
3361,Baltimore ,1
3362,Jungle,1
3363,UK/Germany,1
3364,"Youngstown, OH",1
3365,"39.0458 N, 76.6413 W",1
3366,"Somewhere, U.S.A.",1
3367,13  she her ,1
3368,", black, she/her ",1
3369,Melbourne/New Zealand,1
3370,WORLD,1
3371,Waterford Ireland,1
3372,Heaven.,1
3373,Northants,1
3374,"Lehigh Acres, FL",1
3375,The astral,1
3376,Oakland Park Florida ,1
3377,Little England,1
3378,"indonesia, she/her",1
3379,"Colorado Springs/Pueblo, CO",1
3380,Tampa Bay area,1
3381,"Corpus Christi, TX",1
3382,Upstate NY,1
3383,"Manchester, NJ",1
3384,Shangri Ska,1
3385,Avoiding risk. Simple math. ,1
3386,California by way of Belize,1
3387,Xabsi,1
3388,your mums closet,1
3389,Honolulu Hawaii,1
3390,she / her.,1
3391,"Oldham, Greater Manchester",1
3392,wakanda,1
3393,NAWverse,1
3394,"Sunny, by the beach, So Cal",1
3395,"Angleterre, Royaume-Uni",1
3396,98'  she/her  INTJ  ,1
3397,the publicola,1
3398,"Media, Pennsylvania, USA",1
3399,SF Bay - NYC,1
3400,"The Local Hole, it seems",1
3401,Scotland UK,1
3402,"Altamonte Springs, FL",1
3403,Kind of in the middle of USA.,1
3404,"Gombe, Nigeria",1
3405,Twitter.com,1
3406,"Bedworth, England",1
3407,Le Top Boy Twitter,1
3408,"Niagara Falls, Ontario",1
3409,SOMEWHERE ,1
3410,S 2543' 0'' / E 2825' 0'',1
3411,"Valladolid, Espaa",1
3412,CD PLAYER READY!! X 3.220610,1
3413,"Baguio City, Cordillera Admin ",1
3414,Philippines ,1
3415,they/she,1
3416,"Via del Mar, Chile",1
3417,Missoula Montana,1
3418,"Maracaibo, Venezuela",1
3419,cracked out hot mess FL,1
3420,MTopia & KWANGYA,1
3421,"Lehigh Valley, PA",1
3422,chrome,1
3423,Betwixt Caprona & Pellucidar,1
3424,Torquay and Brixton (London),1
3425,Running late......,1
3426,Datspod@gmail.com,1
3427,it varies,1
3428,"Apache Junction, AZ",1
3429,"Gunnison & Montrose County, CO",1
3430,#WhiteLivesMatter,1
3431,"London, Europe",1
3432,YYZ,1
3433,UNC-Chapel Hill,1
3434,"Florence, Tuscany",1
3435,Variable.,1
3436,"Wisbech, Cambridge, England. ",1
3437,"Taipei City, Taiwan",1
3438,Cornfields of Indiana,1
3439,logic,1
3440,"Santa Brbara, CA. EE. UU.",1
3441,"Miramichi, New Brunswick, CAN",1
3442,"East Ham, London",1
3443,"Salem, OH",1
3444,"Wilmington, DE",1
3445,Killaloe Co. Clareire,1
3446,00.00.01.27,1
3447,"Belleville, IL",1
3448,MUFC,1
3449,Somewhere in Yorkshire,1
3450,325 stay st. ,1
3451,"Carrollton, TX",1
3452,22 ; she/her,1
3453,"Milngavie, Scotland",1
3454,Capital Ward,1
3455,Cobh,1
3456,"Tirol/Wien, Europa",1
3457,#  soulmates,1
3458,The Milky Way Galaxy ,1
3459,2273 W. 45th St. Jacksonville,1
3460,25,1
3461, zora  ,1
3462,Across the pond,1
3463,"Georgia, USA ",1
3464,Somewhere in the Orion Arm,1
3465,"Mount Vernon, OH",1
3466,BTS WORLD DOMINATION,1
3467,"Lodainn an Ear, Alba, Erpa",1
3468,"Bankstown, Sydney NSW",1
3469,Nashville,1
3470,Highcation,1
3471,"A Regular, Decorated Emergency",1
3472,Dystopia ,1
3473,2600  Baguio City,1
3474,Northampton UK,1
3475,puerto rico  she/her  25,1
3476,"""fuck covid"" - kim namjoon",1
3477,Blackheath,1
3478,"Church of SAINt JHN, Brooklyn",1
3479,The Ends,1
3480,BANGTAN WORLD,1
3481,"Stuttgart, Germany",1
3482,"West Palm Beach, Fl",1
3483,Northern ireland,1
3484,Sutar,1
3485,"DMV, USA",1
3486,Liberty Nomad,1
3487,kicking around Hull area! ,1
3488,"Harstine Island, WA",1
3489,"Smederevo, Srbija",1
3490,any prns,1
3491,NICO  XE / HE / VAM,1
3492,"Gloucestershire, England",1
3493,"Timber, Oregon",1
3494,"she/her, NB/gawria, 19",1
3495,"Hampshire, UK",1
3496,Wherever d mon reside$,1
3497,"Surrey, United Kingdom",1
3498,Timeline: Current Events ,1
3499,"The Mountains, My home",1
3500,"Darwin, Northern Territory",1
3501,"University City, San Diego",1
3502,LGBT Inclusive and Safe Space!,1
3503,With your grandparents. ,1
3504,BangtanLand,1
3505,Mxico ,1
3506,Terra Australis,1
3507,Cape Breton,1
3508,"Jackson Hole, WY",1
3509,Republic of Gilead,1
3510,three-ohh club,1
3511,She/her Black,1
3512,"Catalonia, Spain",1
3513,"Dublin, Ireland  he/him",1
3514,tannies ,1
3515,"Chester, England, ",1
3516,viva las vegas,1
3517,The Kuiper Belt,1
3518,Toronto GTA Canada,1
3519,DC / NYC / Los Angeles,1
3520,Twin Cities | Minnesota,1
3521,Schweiz - Switzerland,1
3522,"Manchester,NH USA",1
3523,galaxy army,1
3524,"Calgary, AB / Trinity NL",1
3525,Edinburgh Scotland,1
3526,"Tennessee, United States",1
3527,"Cobh, Co. Cork Ire.",1
3528,162409.927(9) -4041'29.7(3),1
3529,jcdanielsblog.com,1
3530,inside a peach skin,1
3531,"Prt Moody, BC, Canda",1
3532,AirdrieScotland ,1
3533,"Kitchener, ON Canada",1
3534,Bethnal Green,1
3535,yo vivo pero a qu precio,1
3536,Nonya Biz USA,1
3537,Here and There,1
3538,SCOTLAND,1
3539,Milwaukee,1
3540,he/any,1
3541,she/her; 20s; INTJ,1
3542,btskzpop  she/her,1
3543,devon,1
3544,guide org'd by ea. ballot page,1
3545,"Unceded territories of the xwmkwym (Musqueam), Skwxw7mesh (Squamish), St:l and Sllwta/Selilwitulh (Tsleil- Waututh) People",1
3546,Northeast Kansas,1
3547,Concepcin (Chile),1
3548,IG: saifquadri,1
3549,THe WaR RooM,1
3550,RT HEAVY; NOT SPOILER FREE UNDERAGE  he \ it \ they.  YU NARUKAMI FAN PAGE !!,1
3551,Central Alabama ,1
3552,Being around,1
3553,fan account | she/her,1
3554,All of space and time.,1
3555,"England, United Kingdom ",1
3556,Block Island RI USA,1
3557,IRELAND,1
3558,"Tallinn, Estonia",1
3559,"Richfield, MN",1
3560,Republic of Malpas ,1
3561,Sheffield via Southampton,1
3562,Might be London(?),1
3563,Dallas Texas USA,1
3564,13  | ,1
3565,'  b f r.,1
3566,"Buckinghamshire, England",1
3567,Ummiiiiiiiiii ,1
3568,since 2014 |  ,1
3569,she/her ; pan ; 22,1
3570,"La Serena, Chile",1
3571,"Pune, Maharashtra, India",1
3572,Catford,1
3573,Scotland /Alba,1
3574,UK - a future police state ,1
3575,"Gresham, OR",1
3576,Indonesia - Ambon,1
3577,/  | 95' ,1
3578,PRKali,1
3579,"North London, UK",1
3580,"Manchester, NH",1
3581,north ,1
3582,"District of Columbia, USA",1
3583,Raleigh NC USA,1
3584,Palestine ,1
3585,NYC Knickstape,1
3586,E  | W  | LY ,1
3587,"Halifax, Nova Scotia",1
3588,"Nord-Pas-de-Calais, France",1
3589,24 |  | ,1
3590,Texas|Virginia|NYC|Northwoods,1
3591,RedBulletSG|LYTourSG|BBC,1
3592, beuty ,1
3593,"#GazaStrip, ",1
3594,Dinyaneng,1
3595,Localhost,1
3596,"Indoors, mostly. ",1
3597,YOUNIVERSE ,1
3598,"Tamale, Ghana",1
3599,She/They,1
3600,Ulster,1
3601,Lahore/Birmingham,1
3602,"I hella  Oakland, California",1
3603,~fodrex-malmev,1
3604,ARGENTINA.BS.AS.,1
3605,The Greenwood,1
3606,she/her  ot22,1
3607,she/her luv yoongi & 6 others,1
3608,chicago  he/him ,1
3609,In the Soop,1
3610,"Europe, England",1
3611,Belfast NI,1
3612,"Bordeaux, France",1
3613,In my House(why do you care) ,1
3614,"San Joaquin Valley, CA",1
3615,"Hartford, CT",1
3616,Where my plane takes me,1
3617,Blue Planet,1
3618,"Everett, WA",1
3619,"Dracut, MA",1
3620,New York USA,1
3621,"Laguna, Philippines",1
3622,Somewhere in Europe,1
3623,Ocean County N.J. Sarasota Fl,1
3624,pronouns: she/her/hers,1
3625,United States ,1
3626,she/her |  | 22 |,1
3627,Borahaegas,1
3628,the fucking moon,1
3629,Peace ,1
3630,Just a bus stop in Hounslow,1
3631,new york,1
3632,\_()_/ ,1
3633,Durban,1
3634,22 she/her ,1
3635,FR,1
3636,paseo del arte Madrid,1
3637, Virginia/Tennessee,1
3638,always 7,1
3639,Stress Island x,1
3640,Southwest Michigan,1
3641,"Greenwich, London, UK",1
3642,Nationwide Service,1
3643,Portugal ,1
3644,North East England,1
3645,UK & Portugal,1
3646,"Magic Shop, BTS",1
3647,man.,1
3648,Devon. EX15 3BS,1
3649,"she/her, 18",1
3650,+63 | magic shop,1
3651,"Livonia, LA",1
3652,"Churchill, Victoria",1
3653,ottawa Canada,1
3654,"Outer Banks, NC",1
3655,"Tangerang Selatan, Indonesia",1
3656,"Deep South, United States",1
3657,"North Kent, England",1
3658,16 She Her /,1
3659,"Seremban, Negeri Sembilan",1
3660,Gadigal Land ,1
3661,leahli.eth,1
3662,"Cairns, Queensland",1
3663,Yorkshire | #LFC |,1
3664,"Europe, Hati, Brazil, USA",1
3665,"Irvine, Ayrshire",1
3666,Under the apple tree.,1
3667,"Toronto, Ontario Canada",1
3668,Watching Netflix,1
3669,"44 Frid St., Hamilton, Ontario, Canada",1
3670,18+ / they / nd,1
3671,"North Vancouver, British Columbia",1
3672,Soviet Florida,1
3673,Leicester / Newcastle / Dundee,1
3674,in the forest,1
3675,brooklyn ny,1
3676,bangtan.,1
3677,the lightbulb moment centre,1
3678,You are in need of discipline.,1
3679,Katanda,1
3680,hellish land of UK,1
3681,"Bala Cynwyd, PA",1
3682,London Ontario,1
3683,Killucan,1
3684,"Inglewood, CA",1
3685,Kigali ,1
3686,"The Welsh Marches, Europe ",1
3687,"Dumbreck, Glasgow",1
3688,All the World's a Stage,1
3689,Mirkwood,1
3690,Oyani Maasai,1
3691,to my celestial love;,1
3692,21+ ~  ~ 1085 xz wyb,1
3693,"right here, duh",1
3694,Hier,1
3695,"Bandung, Indonesia",1
3696,Gran Canaria,1
3697,NoVa,1
3698,Gravesend,1
3699,"Peoria, Illinois",1
3700,Quad Cities,1
3701,Warren OH,1
3702,Arse end of nowhere,1
3703,running up that hill,1
3704,Oduduwa Rep,1
3705,"Elodie City, Saturne",1
3706,"North London, England",1
3707,Syracuse ny,1
3708,"T: 51.538762,-0.085043",1
3709,Nottingham/Lundun,1
3710,unknown.,1
3711,22,1
3712,turn on my notification 2 gain,1
3713,"Santa Clara, CA",1
3714,"T: 40.487618,-106.832197",1
3715,"astoria, queens! she/her",1
3716,"Burlingon, VT, USA",1
3717,1D x BTS,1
3718,Yeehaw,1
3719,"Tooting, London",1
3720,"Peel, Ontario",1
3721,blythe,1
3722,"Lom, London",1
3723,"Tegucigalpa, Honduras",1
3724,Ami // Dec 1997,1
3725,igboland,1
3726,"Fairfax, VA",1
3727,Lancashire & S Cumbria,1
3728,18|h/h,1
3729,"Watts, Los Angeles",1
3730,"Burbank, CA",1
3731,liverpool ,1
3732,SniperVerse,1
3733,Earthhome to all known life,1
3734,"Tampa Bay, FL",1
3735,"San Mateo, CA",1
3736,13276 East Freemont Place Cent,1
3737,Ireland & England,1
3738,"Pflugerville, TX",1
3739,chasing my cats from my sink,1
3740,Scarborough,1
3741,"Lubbock, TX",1
3742,Lover of Life & Travel Freak ,1
3743,  BTS ONLY,1
3744,"Sneads Ferry, NC",1
3745,"Elk City, OK",1
3746,90210,1
3747,Springfield IL,1
3748,"Pichincha, Ecuador",1
3749,"Fraser Valley, BC ",1
3750,"Buxton, England",1
3751,The Poor House,1
3752,"Faridabad, India",1
3753,ot7,1
3754,Newcastle under lyme UK,1
3755,"sa heart ni seokjin, ot7",1
3756,"Fountain Hills, AZ",1
3757,Lovely Bradenton Florida,1
3758,flipmissouriblue@gmail.com,1
3759,"Harworth, England",1
3760,hopeworld,1
3761,"Thunder Bay, Canada",1
3762,he / him,1
3763,On Assignment,1
3764,Magnetic Left 44 59' 11.9616',1
3765,Over here,1
3766,What's your own? ,1
3767,Cookstown,1
3768,Visit our dedicated website @,1
3769,UK; a failed state,1
3770,"Mendoza, Argentina",1
3771, up in the clouds ,1
3772,"Honolulu, Hawaii ",1
3773,"38 Street, NBA ",1
3774,Paris. Warsaw.,1
3775,Myanmar,1
3776,"Ess Eff Cee, CA",1
3777,France Normandie,1
3778,Kyoto,1
3779,Service Is Universal,1
3780,"Harlem, NY",1
3781,nineteen,1
3782,"England , UK",1
3783,God's Country in Yorkshire ,1
3784,The Earth,1
3785,In your brains.,1
3786,"Flagstaff, Arizona ",1
3787,Danum,1
3788,"N London, England",1
3789,btspopper,1
3790,"Hertfordshire, England",1
3791,Motown,1
3792,"Knowle, West Midlands",1
3793,"Wurundjeri Land, Victoria",1
3794,"London, Edinburgh & Belfast",1
3795,Twin Peaks,1
3796,Macau,1
3797,Texas ,1
3798,"GTA Ontario, Canada",1
3799,KIM JUNGWOO ,1
3800,"East Nusa Tenggara, Indonesia",1
3801,Somewhere I dont want to be,1
3802,Right in Western USA,1
3803,"Ohioville, PA",1
3804,btspop lockdown  she/her ,1
3805,"yoonmin,sope,magic shop.",1
3806,blvckcanvastv@gmail.com,1
3807,germany/stuttgart,1
3808,*link*see me do my music,1
3809,RuralPerthshire,1
3810,"Bunurong, Victoria",1
3811,Currently hiding in Spain,1
3812,"Centurion, South Africa",1
3813,Third Rock from the Sun. ,1
3814,"Tunbridge Wells, England, UK",1
3815,Javiland,1
3816,London/Manchester/Amsterdam,1
3817,Ibrox,1
3818,Italy ,1
3819,Morecambe Bay,1
3820,"Greenwich, NY",1
3821,"Scotland, UK, Europe, Kosmos",1
3822,"CA, USA",1
3823,410,1
3824,"Kilwinning, Scotland",1
3825,UK East Anglia,1
3826,Va,1
3827,in your fathers womb,1
3828,namkook's beds,1
3829,"Wakanda, Africa year 2315",1
3830,The Free State of Kansas,1
3831,Outer Hebrides,1
3832,"Palermo, Sicilia",1
3833,LYSY190505,1
3834,london town,1
3835, Where All Roads Lead ,1
3836,"METZ, France",1
3837,Jeongguks Camera ,1
3838,Oklahoma,1
3839,genderqueer (she/they),1
3840,she/her| STREAM PROOF ,1
3841,"National District, Dominican R",1
3842,Just West or East of you..,1
3843,Motherwell #YES ,1
3844,TARDIS,1
3845,she/her || m!nor,1
3846,Fillory,1
3847,"iPhone: 38.566048,-122.529129",1
3848,Israel,1
3849,Your closet's closet,1
3850,"wrong side of the hill, uk",1
3851,LTN/LEI,1
3852,She/her - they/them ok,1
3853,knocking about ,1
3854,"Halifax, NS",1
3855,"Hendersonville, NC",1
3856,Brentford,1
3857,dreamcha$ing.,1
3858,Caribbean,1
3859,she | 18+ | jimins bitch,1
3860,"Mansfield, TX",1
3861,"Tasmania, Australia",1
3862,Silicon Valley,1
3863,Taylors Falls MN,1
3864,"Donegal, Ireland",1
3865,MagicWorld,1
3866,"Manly Beach, Sydney, au",1
3867,"Welling, Kent.",1
3868,"Henderson, NV",1
3869,Inside,1
3870,Making my way downtown,1
3871,"Somewhere, Everywhere, Nowhere",1
3872,"Somerset, UK",1
3873,ot.7,1
3874,myerslondoneleven@gmail.com,1
3875,dni if you're under 16 please!,1
3876,.harrys dimples .,1
3877,barcelona i mstoles,1
3878,moarmygene  {she/her} 20,1
3879,Ituzaing,1
3880,Liverpool. ,1
3881,"18, blk, ed",1
3882,"Paisley, Scotland. ",1
3883,Aruba,1
3884,Shitsville,1
3885,Walking with Elephants,1
3886,SW FL beach / WV river ,1
3887,Tenchi's attic.,1
3888,That there London,1
3889,London.Uk,1
3890,Turnip Township,1
3891,Las Vegas Nevada,1
3892,"Amhara, Amhara  ",1
3893,ogden utah,1
3894,Florida-Oklahoma-California ,1
3895,"Tulsa, OK",1
3896,22 - norwich - she/her ,1
3897,"Birnin-Kebbi, Nigeria",1
3898,Behind God forehead in Diego ,1
3899,Head: Dublin. Heart: Munster.,1
3900,"Right Here, Right Now",1
3901,"England always, Spain 4 Health",1
3902,Ramsbottom  ex-London,1
3903,"Devon, England",1
3904,20 she/her ,1
3905,jacksonville Florida,1
3906,"Clanfield, Hampshire",1
3907,Shed,1
3908,"Jefferson City, MO",1
3909,nottingham,1
3910,kjw ; pjs,1
3911,DMV,1
3912,"Ethekwini, South Africa",1
3913,"Saltney, Chester",1
3914,she/they!! ,1
3915,"Princes Town , Trinidad",1
3916,Dont worry about it,1
3917,"2555 State Street San Diego, CA",1
3918,"Trenton, NJ ",1
3919,SpacePort,1
3920,knj,1
3921,kyoshi island,1
3922,"Dalkeith, Scotland",1
3923, OT7,1
3924,BTS Ot7,1
3925,"Elyria, OH",1
3926,In The Whole World,1
3927,Orange County CA,1
3928,"Bedford, England",1
3929,yewkay,1
3930,Dreamscape,1
3931,"Cincinnati,Ohio",1
3932,"Launceston, Tasmania",1
3933,"Roma, Italy",1
3934,me + u,1
3935,Polska,1
3936,"Bearsden, Glasgow",1
3937,London Republic,1
3938,Uttoxeter,1
3939,Melbourne Australia ,1
3940,Internet,1
3941,"Hillsboro West End, Nashville",1
3942,"Denver, CO USA",1
3943,Big Wet Smoke,1
3944,Plague Island ,1
3945,Galway/Amsterdam,1
3946,"Worthing, UK",1
3947,cover pic by laura windvogel,1
3948,beyond the sea,1
3949,Ponyhof,1
3950,Welwyn Garden City,1
3951,Sussex by the Sea,1
3952,England ( Yorkshire ),1
3953,Tr Eoghain,1
3954,Berlin via South West London ,1
3955,"Lansing, MIchigan",1
3956,"Thames Centre, Ontario, Canada",1
3957,"Stratford, London",1
